I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6
0.4016533,0.9201119,0.5190638,0.8613679,0.8040445,0.1719563,0.5751506,0.3746881,0.5817815,0.5929779,0.9558346,0.3652898
0.4533196,0.8409699,0.3050859,0.08657935,0.008964354,0.781175,0.3113751,0.8622236,0.9683326,0.3064832,0.07074805,0.309916
0.3399712,0.6754622,0.7525479,0.8572773,0.9872354,0.1854012,0.6774383,0.6760137,0.3852195,0.627755,0.9794294,0.4985757
0.5465413,0.7590786,0.740879,0.8568265,0.4975082,0.9497699,0.7912943,0.4416108,0.3072793,0.5548694,0.8358847,0.5897846
0.6120693,0.6955464,0.5244283,0.1057172,0.6009264,0.3907923,0.9561952,0.04264674,0.1287204,0.5351962,0.3246483,0.3917849
0.5123865,0.9295416,0.4207121,0.9614747,0.06287133,0.9453271,0.7386171,0.2415814,0.7061969,0.3994983,0.5663152,0.4945748
0.3462489,0.9390386,0.5005425,0.1061215,0.9165719,0.08829582,0.4927798,0.4628481,0.6637349,0.5588594,0.3860719,0.3924191
0.6855045,0.9007094,0.5369537,0.9540085,0.6250875,0.838298,0.9896157,0.5219273,0.6111644,0.2792995,0.04818193,0.2790595
0.2891778,0.8649784,0.5747948,0.933203,0.8556468,0.152054,0.5745358,0.4918387,0.5136732,0.5977404,0.9125744,0.3852842
0.5290018,0.5543398,0.7353614,0.003556564,0.8174493,0.5044492,0.7688442,0.7130932,0.2533721,0.5100936,0.41823,0.7176725
0.7658206,0.5472674,0.5602546,0.9408583,0.5740872,0.6859892,0.9729874,0.8607454,0.3959737,0.4571528,0.02124804,0.449283
0.5422674,0.8413235,0.7173433,0.09891102,0.2809263,0.8176729,0.7755234,0.8531763,0.8974676,0.7796776,0.009613047,0.2945379
0.5560254,0.4868615,0.3899264,0.8687054,0.5128619,0.6955141,0.1383287,0.9965134,0.1879221,0.3241607,0.8044309,0.6279509
0.254775,0.5350969,0.3875888,0.01803545,0.5850371,0.5786422,0.4225496,0.7996632,0.3146677,0.6216824,0.357485,0.57621
0.5075455,0.9333832,0.4034869,0.9426085,0.2062156,0.8819415,0.2285881,0.3058315,0.5608448,0.551808,0.4080357,0.68071
0.4901031,0.6319157,0.6421274,0.9945253,0.1014778,0.5413547,0.7310705,0.340427,0.1204372,0.2266277,0.7480716,0.2985215
0.4316742,0.5653321,0.4262141,0.8698133,0.3074207,0.5460142,0.4082061,0.6994838,0.0416078,0.6264119,0.7453482,0.7041507
0.4477006,0.447274,0.6716992,0.1012143,0.7866586,0.4621718,0.6925752,0.9980774,0.286261,0.2850836,0.632937,0.3716018
0.3792851,0.6776377,0.7651765,0.1024663,0.4169082,0.6197779,0.6958062,0.6086826,0.3704025,0.3924606,0.2182984,0.4610546
0.6126958,0.8690881,0.4408458,0.8928357,0.5664745,0.2366364,0.5836089,0.07029775,0.5582275,0.4846128,0.9125399,0.304563
0.6835705,0.502824,0.3940193,0.9377338,0.8525427,0.5439718,0.09086853,0.8435892,0.260794,0.4325094,0.3629541,0.4209624
0.4548883,0.516687,0.3746388,0.9693744,0.7971597,0.5895668,0.2983316,0.8212042,0.1420266,0.5858263,0.4388885,0.4216264
0.5830818,0.8698455,0.3622673,0.9255957,0.6642763,0.2145598,0.167596,0.2848553,0.428575,0.4677433,0.3940006,0.5612608
0.5622485,0.4672612,0.7623302,0.02120309,0.7858802,0.5227897,0.7844499,0.94965,0.3678593,0.6213086,0.4600579,0.6499374
0.6332325,0.8127855,0.6281083,0.8901287,0.2859833,0.173662,0.4015855,0.2016294,0.8778394,0.3395606,0.7723205,0.4056392
0.4280431,0.7834077,0.2805645,0.8800757,0.810625,0.09086729,0.3140308,0.4061254,0.3217215,0.5661276,0.8343303,0.510691
0.4908482,0.9268519,0.5210492,0.01534234,0.60057,0.9163244,0.3181176,0.1755451,0.5469289,0.3906609,0.6696439,0.4789912
0.683084,0.7910435,0.5269601,0.9191005,0.4985169,0.9838802,0.4908518,0.1646697,0.9043416,0.5496013,0.1010778,0.7418429
0.5556598,0.8666915,0.5637447,0.8317377,0.7810555,0.8153533,0.3802146,0.03888797,0.4631646,0.4755832,0.9634723,0.407846
0.7727388,0.8444607,0.5024318,0.8455877,0.6758589,0.8148924,0.01720342,0.7296126,0.7246201,0.6194371,0.9608009,0.4891493
0.5267397,0.9262636,0.4841964,0.04856884,0.3886597,0.1576605,0.7408855,0.2322072,0.6339544,0.6086567,0.210861,0.469086
0.7542152,0.6523495,0.6592258,0.05102834,0.8685526,0.703638,0.9142256,0.6236877,0.3227563,0.2375532,0.3562497,0.5030254
0.6337352,0.5556563,0.6297597,0.8937663,0.2091779,0.2869714,0.9022015,0.749252,0.1514886,0.299613,0.07171282,0.3191349
0.5732562,0.8509077,0.7532874,0.9404415,0.1914007,0.06025736,0.8049204,0.5660138,0.5292069,0.5521329,0.8692106,0.4370895
0.3167284,0.658825,0.642252,0.9807853,0.6077083,0.8032336,0.6035753,0.5118653,0.1927345,0.4937197,0.8852557,0.74277
0.3372517,0.8192427,0.5915227,0.8578365,0.3906481,0.1496101,0.5548286,0.3480198,0.3579608,0.3861951,0.9457536,0.7118192
0.5320815,0.9562714,0.5925197,0.9594624,0.6909298,0.9772168,0.7972636,0.4784788,0.7465644,0.2820542,0.5407557,0.3762234
0.8493074,0.7850443,0.4384341,0.0829439,0.00947329,0.7531218,0.02983362,0.7957511,0.7005781,0.4658608,0.3845478,0.3176302
0.8387327,0.6706944,0.6417472,7.08E-05,0.7099044,0.7044401,0.9508764,0.9151773,0.6714207,0.677232,0.9321757,0.6258399
0.1510653,0.6703978,0.4773841,0.1101914,0.105483,0.2870805,0.4807991,0.7342681,0.4612081,0.3793806,0.6882729,0.5281373
0.5281286,0.9315162,0.6344152,0.1230022,0.4801711,0.1037482,0.755932,0.5496113,0.7364165,0.421262,0.8479999,0.6409803
0.4937453,0.8918902,0.6013892,0.03024408,0.6439299,0.8334339,0.2777937,0.09514958,0.5642463,0.4080226,0.7981161,0.5195229
0.6070417,0.5370541,0.6211972,0.9179056,0.393664,0.3953529,0.8469088,0.7685648,0.1192714,0.7364818,0.1842472,0.2827561
0.4788163,0.9235038,0.5717897,0.9860125,0.4162293,0.123374,0.6533142,0.265939,0.5152555,0.3996646,0.7703255,0.6975234
0.7385065,0.7834971,0.5376534,0.1059486,0.03567747,0.8570446,0.476754,0.01130703,0.7316704,0.7443131,0.4605049,0.3553171
0.2802915,0.7512816,0.4737301,0.08640812,0.4759823,0.7101357,0.4783111,0.3463314,0.2822881,0.3519602,0.5326983,0.415703
0.4354123,0.7910975,0.4273012,0.8537788,0.443553,0.8705806,0.3151928,0.08548126,0.2302307,0.6882765,0.1072555,0.5528368
0.233104,0.8622557,0.4359356,0.9068426,0.2199554,0.1544302,0.4456797,0.6686439,0.6737103,0.3802281,0.8261718,0.7173473
0.4915604,0.6271462,0.1040747,0.9086495,0.2254381,0.823557,0.2521925,0.948096,0.6096601,0.4876226,0.7173907,0.7105919
0.6043733,0.8530263,0.5019577,0.8391603,0.6688421,0.06602603,0.4977445,0.4292634,0.9922724,0.4844933,0.5253184,0.3675352
0.4999131,0.7009783,0.2151751,0.9394429,0.02572051,0.4938135,0.2504306,0.6326981,0.4474297,0.4980399,0.01240328,0.36305
0.2392543,0.6380162,0.4885319,0.09572531,0.485874,0.5583296,0.4820078,0.5798551,0.285751,0.6022648,0.311452,0.6901944
0.4816511,0.4757803,0.6766388,0.9334676,0.06287975,0.6088982,0.7125275,0.9366657,0.2300039,0.6687413,0.2739758,0.4105802
0.2473106,0.7631145,0.2974528,0.8712273,0.3990127,0.7658473,0.3903857,0.6118488,0.4724551,0.4364592,0.5587591,0.738244
0.5872453,0.5613805,0.5475293,0.9572322,0.5959248,0.491396,0.9121834,0.6449516,0.04115866,0.7326402,0.4300997,0.7122474
0.5832945,0.9211863,0.6789302,0.9018934,0.4170324,0.09049019,0.8220593,0.6433995,0.8095205,0.4793024,0.3608343,0.5809768
0.4957465,0.9350425,0.6717432,0.05221958,0.03418208,0.05630851,0.7549394,0.4773142,0.6322446,0.5805277,0.6123338,0.3254643
0.613451,0.5578954,0.6250877,0.02190412,0.1613252,0.6324295,0.8468424,0.6859199,0.1592885,0.3010479,0.7377712,0.2627401
0.4267447,0.8161917,0.6584382,0.8042476,0.2991216,0.1376461,0.6786896,0.2458045,0.3184257,0.3862071,0.5240422,0.700132
0.1979757,0.6629984,0.7566851,0.9107485,0.520014,0.8584182,0.6142079,0.9465676,0.6549807,0.5217563,0.7173911,0.6747261
0.6659303,0.8502535,0.4626985,0.009605182,0.2812459,0.1109558,0.5554032,0.1053524,0.7362981,0.5827647,0.2133276,0.5641878
0.5801887,0.6145905,0.7255323,0.08811785,0.8122123,0.6057792,0.7935789,0.5734559,0.2227995,0.6785703,0.3481593,0.6188428
0.6088752,0.9104383,0.4634969,0.941951,0.9319171,0.9701988,0.5447454,0.1641689,0.6726369,0.3048233,0.4531796,0.6016679
0.1450735,0.7046213,0.5983371,0.9250882,0.278325,0.1793363,0.5299323,0.8879989,0.6572005,0.3886905,0.8931972,0.6576101
0.3687354,0.8500416,0.4073384,0.1308838,0.2825837,0.8215501,0.4328237,0.2941777,0.3887801,0.6313388,0.8453269,0.6722474
0.2936445,0.7572318,0.5303131,0.9185812,0.9154801,0.3307543,0.5339019,0.3263204,0.2925699,0.4126615,0.3412423,0.6290872
0.5968669,0.8247207,0.4715686,0.9694161,0.4497057,0.9764302,0.04899025,0.1506007,0.2654242,0.2064168,0.04267181,0.6987318
0.4671033,0.8744378,0.7048684,0.07785429,0.2812263,0.202261,0.7108917,0.405362,0.4899762,0.6223522,0.3306592,0.3756072
0.5167699,0.5063686,0.1914485,0.909218,0.5530103,0.5096272,0.2366272,0.9027961,0.3966935,0.6774992,0.4170963,0.4473098
0.5891452,0.8042471,0.5853682,0.8705498,0.8938609,0.6471877,0.8984097,0.1509383,0.309891,0.4433736,0.2229638,0.7244517
0.4279333,0.6307305,0.5386764,0.8617353,0.8518589,0.3042559,0.6440163,0.06254795,0.006756139,0.6666158,0.9123649,0.4975463
0.5503013,0.7391317,0.363672,0.0134036,0.2068045,0.7187066,0.1891504,0.1323387,0.1884055,0.2742737,0.5512631,0.4435901
0.2181388,0.6446888,0.7117486,0.983463,0.8109409,0.6319602,0.5917754,0.8101228,0.5300192,0.5864535,0.1774534,0.6070051
0.2831741,0.6399852,0.7048212,0.9884827,0.004846994,0.3541319,0.6299769,0.645651,0.3424087,0.3613534,0.3385449,0.6607327
0.717308,0.5874423,0.566079,0.9590496,0.1222578,0.5227926,0.9529606,0.6101228,0.215609,0.2020842,0.5322649,0.4121777
0.4168596,0.5964984,0.6664121,0.9712236,0.3986418,0.2648456,0.6475125,0.6236115,0.159164,0.3465491,0.9248838,0.525288
0.5930745,0.8046212,0.2610719,0.8788489,0.7764933,0.05607746,0.1994795,0.4658975,0.3890117,0.5495691,0.7813155,0.5384494
0.5352907,0.9200854,0.5078343,0.161943,0.324336,0.9716243,0.3236511,0.1950555,0.5903744,0.3636471,0.211552,0.3769161
0.7582836,0.6864868,0.5928836,0.9851553,0.9563615,0.6598027,0.94484,0.5225126,0.3091331,0.2678422,0.5048977,0.4341219
0.5215721,0.9083099,0.4885683,0.1309817,0.4019747,0.1809798,0.3173119,0.2034895,0.5202571,0.5775556,0.9503477,0.7062436
0.4869319,0.5867879,0.4534124,0.9628461,0.351631,0.2534884,0.3175929,0.8222048,0.01421334,0.7629174,0.6749675,0.5439373
0.2909533,0.8792171,0.6014404,0.07757034,0.07541741,0.1882483,0.5666649,0.4680807,0.5352277,0.586785,0.4160704,0.3945958
0.5361255,0.6135614,0.61397,0.9964316,0.3743911,0.3761349,0.7808226,0.2671375,0.03392401,0.6843897,0.372581,0.3093065
0.5555854,0.9189562,0.5146694,0.2175834,0.8961324,0.6113815,0.8807662,0.3493178,0.6782057,0.2901659,0.9715809,0.6055092
0.4539437,0.6692367,0.2614815,0.09724618,0.2901418,0.4321459,0.2700972,0.5613514,0.3238035,0.5463277,0.05504327,0.7169182
0.8344207,0.7311117,0.6643971,0.8163151,0.5919026,0.9468368,0.9382026,0.8886938,0.6997423,0.3147006,0.226477,0.2681378
0.5293955,0.6377332,0.3530286,0.9499308,0.258508,0.6059937,0.2220246,0.2781476,0.09275807,0.6607397,0.5278809,0.5861419
0.5786877,0.6654394,0.6261309,0.9681419,0.2998642,0.3790184,0.8399255,0.2065237,0.1182685,0.4871711,0.4307778,0.5357466
0.5312244,0.610764,0.4053426,0.9206207,0.4902636,0.512871,0.1867586,0.1514974,0.01908878,0.2662134,0.6071592,0.2985299
0.5019198,0.9038743,0.3815319,0.06923529,0.2838413,0.9299957,0.2618234,0.2591965,0.4490854,0.5747507,0.6344396,0.7181002
0.6027769,0.8604363,0.7500157,0.07650849,0.9939983,0.8593852,0.7996992,0.5680798,0.5651625,0.6931036,0.2798074,0.6709354
0.5216184,0.5982672,0.4138545,0.1992018,0.2542997,0.552278,0.1545346,0.5322857,0.01336827,0.6308584,0.1531795,0.5966203
0.3361976,0.8479164,0.4969311,0.1265729,0.522384,0.8081071,0.5012218,0.2557095,0.3738278,0.428517,0.4454294,0.3721703
0.4016922,0.5743955,0.5913182,0.04749545,0.855359,0.653951,0.5871129,0.6257538,0.09156056,0.3294854,0.7742565,0.2642837
0.6978896,0.8543651,0.4492489,0.02164538,0.2195617,0.9746071,0.03762751,0.3912961,0.4045741,0.7908698,0.155668,0.5939091
0.3390917,0.9157533,0.3633946,0.05161954,0.4156178,0.830422,0.3879936,0.5372771,0.6706921,0.4998173,0.3712557,0.2792947
0.5455382,0.7149433,0.3440503,0.9882635,0.1260048,0.84385,0.2187106,0.242077,0.1406481,0.2442552,0.1443791,0.4550149
0.6409741,0.5485119,0.6382911,0.8957676,0.1464676,0.2385332,0.9035625,0.7974597,0.2077715,0.6589559,0.963738,0.5602028
0.636182,0.6338763,0.3773812,0.08944075,0.5855725,0.416551,0.1338974,0.4203807,0.1506168,0.372938,0.3130299,0.6016223
0.4891098,0.8081823,0.737411,0.9165019,0.1964469,0.2934965,0.7465125,0.405443,0.4038912,0.4587022,0.3808257,0.5781463
0.7147782,0.7169031,0.5007692,0.8662828,0.3201916,0.4032823,0.5065996,0.1651523,0.9456312,0.4595701,0.7226821,0.377886
0.4867368,0.4501843,0.6670842,0.9502881,0.5785325,0.4682834,0.737299,0.9852218,0.2532541,0.4831432,0.5048219,0.3458899
0.7402607,0.7461596,0.456282,0.9596385,0.03559204,0.8182039,0.5250534,0.07401869,0.8571162,0.4222477,0.4347457,0.5474891
0.49389,0.8944591,0.2807587,0.02746286,0.6205308,0.1911083,0.2720971,0.5005382,0.5904722,0.6626937,0.7344552,0.3121916
0.7382717,0.4916667,0.7157196,0.03285027,0.8479146,0.4736035,0.8790702,0.9828089,0.494498,0.531681,0.2749138,0.7440233
0.4244877,0.8502319,0.6653545,0.8774984,0.5131234,0.9456739,0.6808483,0.2989489,0.3690757,0.4931374,0.6372212,0.6589663
0.317319,0.863943,0.6906291,0.8523311,0.1634114,0.9987689,0.644514,0.6089688,0.606913,0.5970715,0.8466743,0.4736026
0.3249305,0.743779,0.8313887,0.08429585,0.1606085,0.2018282,0.6714301,0.8045254,0.6285999,0.4588826,0.5590261,0.4916593
0.4911604,0.923728,0.4982734,0.9616852,0.2981839,0.9255821,0.2867684,0.1647611,0.5291641,0.5936766,0.4144196,0.6700686
0.7714257,0.8817826,0.4697835,0.8640201,0.8838269,0.9052013,0.01768412,0.6261009,0.6648636,0.4981645,0.4707253,0.6625819
0.2454246,0.6502034,0.787331,0.2403209,0.5885212,0.8808705,0.6475413,0.9789693,0.6994734,0.3427438,0.1570854,0.50419
0.3332077,0.5661432,0.5537241,0.1360825,0.8261605,0.2447233,0.5802647,0.7357722,0.1547784,0.3504164,0.04389066,0.6951903
0.6721626,0.7289915,0.3615606,0.0495341,0.208166,0.02875599,0.6162671,0.0510152,0.8862088,0.5343441,0.07601232,0.541189
0.8130094,0.7765791,0.5836279,0.01951418,0.3041183,0.1598668,0.9699259,0.6631064,0.516945,0.2861252,0.1878557,0.644218
0.5613371,0.6735674,0.5992386,0.8855811,0.03076879,0.6214021,0.8110288,0.07378684,0.09553272,0.6005226,0.2867836,0.5665373
0.6040568,0.6999158,0.4193235,0.1875654,0.3315655,0.9284399,0.08886933,0.1123027,0.09603758,0.4478925,0.7486506,0.4032413
0.5152181,0.6275188,0.310934,0.02580743,0.7848707,0.6456654,0.2453903,0.5401261,0.2166371,0.4717872,0.07523296,0.5
0.306824,0.839067,0.743521,0.1175332,0.7662627,0.9447744,0.6472731,0.6598304,0.6060025,0.5479288,0.6448322,0.292308
0.530473,0.8567518,0.7837703,0.007000735,0.656562,0.8461585,0.7780209,0.6149739,0.6012278,0.6090032,0.7010021,0.6305864
0.2450323,0.5396447,0.7436627,0.1011777,0.4968069,0.4167204,0.6105385,0.9804997,0.565682,0.5845858,0.1620252,0.2561993
0.4686491,0.5489071,0.5369892,0.9805065,0.6087667,0.3203287,0.6303422,0.9678213,0.04589284,0.7300701,0.4697794,0.5714579
0.5001809,0.6037262,0.6010131,0.9504308,0.4845133,0.6327305,0.7844446,0.4053122,0.0465092,0.4178776,0.2112563,0.4504057
0.1905391,0.8278773,0.4841299,0.9116521,0.06469985,0.971315,0.5012894,0.7335056,0.6562053,0.5592,0.8521588,0.509953
0.760011,0.5477127,0.7521454,0.8574046,0.8988408,0.7509648,0.8751913,0.9405556,0.4837774,0.7811229,0.2447719,0.4387166
0.4809198,0.8382,0.1934064,0.9294983,0.08701788,0.8272334,0.2726821,0.6969012,0.6601085,0.3333077,0.2587798,0.3144947
0.4665875,0.933089,0.3600046,0.9207128,0.4177114,0.8875381,0.259592,0.4481173,0.6281136,0.690439,0.2274011,0.6339939
0.6916186,0.9154349,0.6044762,0.9677103,0.8431655,0.897429,0.9242887,0.5314139,0.6328806,0.582567,0.5578234,0.6401883
0.3257262,0.6937457,0.6879418,0.04421911,0.6135736,0.6590872,0.6297018,0.4722868,0.2830704,0.6277429,0.4816063,0.6665662
0.4570087,0.8435408,0.5011185,0.1518672,0.950739,0.2196593,0.5883903,0.04052196,0.3605357,0.4141203,0.2213781,0.4649923
0.3549859,0.8595334,0.5531096,0.1343171,0.1061262,0.2584752,0.5439889,0.2689135,0.4182201,0.5558059,0.3076213,0.3937321
0.8259327,0.7102907,0.6338291,0.2012756,0.5168393,0.4333576,0.94736,0.7264428,0.5202221,0.3708077,0.303838,0.5060635
0.739556,0.858622,0.5090813,0.880207,0.06578378,0.7215944,0.9857689,0.476707,0.5316038,0.5560704,0.2919863,0.6486085
0.7488605,0.8145124,0.2850884,0.04398804,0.5757663,0.2210723,0.1166564,0.6851578,0.6196786,0.4126548,0.4260736,0.5462414
0.3238038,0.5339235,0.5371587,0.07120229,0.2230607,0.4388074,0.5264913,0.7497439,0.143757,0.4703521,0.7330751,0.4168949
0.7450296,0.8183336,0.6846667,0.9964818,0.9209028,0.7742833,0.8942905,0.5974916,0.5424006,0.3073717,0.5536094,0.4113752
0.4712324,0.9297893,0.4796245,0.09775884,0.5278516,0.03372328,0.4974428,0.2278747,0.5327994,0.5901169,0.7354814,0.6965809
0.390007,0.5162611,0.5020829,0.9963257,0.1064699,0.4495815,0.4922554,0.911141,0.08371438,0.4765773,0.828683,0.453384
0.3234518,0.8750517,0.5526583,0.09615359,0.2528774,0.1496532,0.5216349,0.4185846,0.4847967,0.404499,0.9511747,0.6101602
0.6015474,0.77336,0.4682568,0.9076587,0.8869091,0.9405228,0.0507184,0.04816011,0.1778492,0.2066568,0.2720368,0.4066319
0.3863375,0.9008624,0.3017019,0.1433848,0.5500616,0.9733353,0.332699,0.505711,0.5896751,0.5618874,0.4972131,0.3133405
0.6895828,0.8949398,0.5473213,0.9007801,0.5399125,0.9342814,0.9787729,0.4683042,0.5393453,0.2696084,0.1202313,0.7462211
0.4589557,0.8955642,0.6292416,0.06831761,0.2101647,0.3303509,0.7086696,0.3637833,0.5783424,0.4812978,0.08588696,0.4713083
0.5445713,0.7049617,0.6603742,0.07254826,0.7328985,0.4526858,0.7775353,0.3085188,0.2263819,0.5489777,0.09159341,0.2563983
0.4305766,0.8729976,0.5584695,0.8709,0.8160916,0.7424318,0.5512533,0.226217,0.4369147,0.6514356,0.03122428,0.6187817
0.4946184,0.8295579,0.7003139,0.08697049,0.7287493,0.6869471,0.7425256,0.3412357,0.4102568,0.5183656,0.3055074,0.2810547
0.4686958,0.5506843,0.1418946,0.04876665,0.7439132,0.3271527,0.2679195,0.9093271,0.4771048,0.566274,0.6257904,0.4324911
0.7228754,0.8861241,0.6044726,0.1443035,0.3542245,0.9820952,0.9135004,0.7176002,0.7853277,0.6754059,0.2354163,0.305196
0.5688219,0.5503883,0.6323882,0.139053,0.4189773,0.536725,0.8542263,0.7225073,0.1093653,0.6169993,0.7778021,0.3911986
0.3794193,0.4907432,0.2319054,0.9158657,0.135845,0.6141113,0.330862,0.9578614,0.427395,0.39547,0.2140191,0.4032151
0.4967702,0.8793972,0.4394324,0.1533297,0.2862876,0.9009721,0.3319634,0.1336664,0.4075876,0.3463564,0.2316952,0.4116493
0.6235929,0.842845,0.2419702,0.09882714,0.3286808,0.01665413,0.1872355,0.5967945,0.5458642,0.2549447,0.224906,0.5481347
0.4738141,0.5285143,0.6100558,0.8522567,0.8329142,0.2368568,0.7370195,0.894921,0.1489599,0.4423001,0.1802881,0.3497708
0.6459231,0.7972754,0.4065845,0.8383353,0.6105347,0.2126286,0.09348438,0.2295641,0.2878006,0.3273625,0.4726647,0.724851
0.6577974,0.6022229,0.3305852,0.1524852,0.07352832,0.7469392,0.1396305,0.6320623,0.1862897,0.5391613,0.8867671,0.3190695
0.2336959,0.6292531,0.3278301,0.1554866,0.1200606,0.5196844,0.4144737,0.691714,0.3675207,0.6243039,0.6048941,0.2859814
0.8546988,0.7716944,0.5917848,0.128032,0.3922782,0.1342264,0.9576434,0.8171966,0.6770794,0.7484612,0.4203592,0.7220887
0.434337,0.749839,0.3486058,0.16637,0.8848538,0.1589367,0.2868869,0.240893,0.210599,0.6881503,0.1479961,0.2555476
0.4486704,0.8616921,0.6063493,0.02520699,0.004227107,0.272643,0.7231484,0.2499382,0.4244685,0.6705226,0.9337436,0.3113255
0.3980442,0.8670589,0.4771014,0.8235706,0.761577,0.1930397,0.01329364,0.06838567,0.5824971,0.616128,0.07822298,0.6032786
0.6162626,0.902189,0.5477124,0.7781668,0.5683227,0.3754097,0.8970966,0.6145391,0.8421,0.375624,0.9954288,0.3555624
0.4744357,0.9189437,0.4912448,0.07295544,0.5751842,0.867515,0.7344583,0.1797531,0.5462437,0.3484728,0.2421069,0.3230667
0.8860188,0.7131634,0.4539402,0.1177489,0.4957667,0.1985461,0.01778266,0.8686654,0.6555129,0.7649174,0.4345176,0.7191215
0.2802758,0.5615596,0.5301497,0.1129354,0.1957044,0.4862241,0.527586,0.6790988,0.1915757,0.5431047,0.6701697,0.376047
0.6699251,0.8338364,0.3178461,0.9982284,0.2499638,0.7048076,0.1151164,0.4915234,0.50629,0.5933698,0.2005189,0.6738755
0.4120815,0.4696521,0.4039658,0.9772714,0.7236636,0.6159743,0.3458058,0.9878137,0.1936565,0.3704204,0.6672812,0.6495524
0.3657068,0.8436021,0.4608963,0.007983826,0.2262654,0.8520654,0.4855817,0.2551024,0.3458278,0.5887916,0.923914,0.6076179
0.3874665,0.5107741,0.3568795,0.913646,0.04242211,0.5719078,0.3618971,0.8269209,0.2231738,0.464857,0.3318469,0.4298369
0.2497158,0.6417124,0.3419501,0.113264,0.05346484,0.4190774,0.4098417,0.6259055,0.3293592,0.3659841,0.5082926,0.5255652
0.669888,0.8170306,0.4015259,0.1783748,0.6281866,0.2237042,0.5702741,0.1796484,0.8337405,0.5787625,0.7089694,0.6095715
0.5246474,0.8827686,0.5799313,0.1554954,0.8729599,0.08150047,0.348828,0.06648862,0.5510354,0.6054417,0.1902229,0.4041259
0.6192062,0.7111841,0.1710626,0.1445353,0.6990771,0.2273633,0.1923192,0.6971434,0.4729177,0.4633471,0.6211393,0.4565053
0.6049728,0.5243924,0.245378,0.9489208,0.6442856,0.4552203,0.1833712,0.8208429,0.3195538,0.3707937,0.5670543,0.6337131
0.7059756,0.8972913,0.475437,0.9078048,0.9325899,0.03515805,0.004026776,0.4841074,0.550693,0.7324808,0.1874154,0.498367
0.3849144,0.7996746,0.265189,0.9592109,0.3524902,0.1529686,0.3227291,0.9547457,0.9179614,0.2009385,0.02754526,0.5251989
0.3835821,0.7648197,0.8446939,0.2178426,0.8727154,0.8531847,0.6911401,0.8063933,0.6720759,0.3305859,0.646059,0.5108678
0.7383968,0.5717681,0.5341238,0.07032167,0.5275707,0.6610851,0.9869887,0.751852,0.3103762,0.7569625,0.9200725,0.2733775
0.3891785,0.7329338,0.257376,0.0042585,0.4560443,0.6659516,0.3038842,0.5017872,0.3654887,0.6053709,0.2347792,0.63246
0.3723214,0.5566953,0.3542997,0.0433048,0.9489663,0.4343167,0.3648054,0.6640261,0.1532931,0.5021075,0.6378378,0.4516001
0.5223781,0.8332296,0.5466868,0.07230343,0.1705234,0.2326024,0.9327067,0.0625773,0.3296002,0.3410743,0.06186208,0.5331054
0.4770241,0.8658742,0.6911998,0.9242293,0.6967065,0.8322728,0.7297965,0.3403724,0.4284548,0.4285502,0.5177715,0.268505
0.7258555,0.8374889,0.4011091,0.1263577,0.8349724,0.7359594,0.08735322,0.534323,0.5330856,0.3571345,0.0566765,0.4097245
0.3619486,0.5287337,0.4430942,0.02779258,0.7987972,0.3274077,0.466899,0.8445001,0.1219488,0.5924559,0.8964662,0.526724
0.7766659,0.8452457,0.5597584,0.9707439,0.6673644,0.07186235,0.9589884,0.5994486,0.5480213,0.4571703,0.8046168,0.6211375
0.5170963,0.8994786,0.2929044,0.8813828,0.3001963,0.952117,0.2186022,0.5121297,0.585189,0.7171383,0.1574693,0.5666516
0.8040692,0.6133935,0.4067259,0.9193021,0.8263705,0.5905971,0.05719126,0.7914296,0.4616715,0.739843,0.9131649,0.6220841
0.453565,0.6405297,0.3055932,0.9600142,0.03488828,0.626143,0.3056247,0.4938831,0.2121896,0.4215869,0.1548393,0.4179899
0.6570219,0.545578,0.5782568,0.05654172,0.5955266,0.5548344,0.9405438,0.701072,0.1489744,0.3162071,0.3519821,0.5826629
0.306667,0.8702971,0.4773096,0.8671075,0.5751866,0.7148624,0.4682017,0.3889726,0.4997402,0.5644779,0.2487442,0.6384366
0.3133334,0.8499507,0.5219627,0.1457083,0.7384838,0.005939937,0.5247649,0.3128988,0.3783452,0.5488318,0.6305737,0.3265982
0.6257882,0.5855907,0.5918166,0.905282,0.7282622,0.6859787,0.93228,0.6103142,0.1065783,0.6431156,0.8563424,0.7037945
0.360414,0.6737184,0.6881663,0.003243479,0.0193111,0.3949435,0.659444,0.4679746,0.2616674,0.419387,0.2986915,0.6166707
0.4043712,0.9470374,0.5543169,0.1323313,0.8436677,0.0390066,0.5941075,0.4371649,0.7016457,0.4581991,0.3237735,0.4039003
0.5763434,0.6022292,0.6985796,0.1035588,0.03188835,0.6986881,0.7844321,0.6306618,0.2134467,0.6253096,0.1010963,0.5812678
0.5781136,0.91776,0.4903334,0.9872676,0.05557104,0.1410771,0.02595787,0.638017,0.9096329,0.5126484,0.72592,0.2568371
0.4554117,0.8680174,0.7156624,0.1358116,0.7379752,0.8651121,0.7285625,0.4186631,0.4750232,0.6308854,0.6378192,0.702034
0.404909,0.888184,0.4578741,0.8748727,0.3130607,0.9015164,0.4322187,0.198484,0.4204868,0.5212246,0.4642064,0.6507578
0.4893275,0.9057062,0.5907457,0.02372524,0.4542045,0.7271984,0.7837006,0.5827216,0.8504043,0.3044328,0.008501536,0.2624791
