I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.07422362,0.5955362,0.4911423,0.505573,0.655342,0.3729245,0.485953,0.04562892,0.3980011,0.3805443,0.2147966,0.4048993,0.403514,0.8887655,0.4512483,0.4040952,0.4760239,0.3380949,0.4153801,0.6864495,0.529455,0.5298856,0.3775886,0.9727982,0.1593784,0.6771235,0.3318078,0.9517703,0.5407754,0.2793258,0.7487395,0.3817311,0.07107172,0.338109,0.3374308,0.6178997,0.3059987,0.4027848,0.5804387,0.6540169,0.1951254,0.3326123,0.911351,0.1078796,0.399671,0.4068965
0.3318078,0.9517703,0.5407754,0.2793258,0.7487395,0.3817311,0.07107172,0.338109,0.3374308,0.6178997,0.3059987,0.4027848,0.5804387,0.6540169,0.1951254,0.3326123,0.911351,0.1078796,0.399671,0.4068965,0.5693932,0.6084495,0.468531,0.1281353,0.8484938,0.2401259,0.6116803,0.5820692,0.4608327,0.7292287,0.4317336,0.7935831,0.3503682,0.4639364,0.228631,0.5902989,0.6286052,0.7930855,0.3538884,0.5356734,0.6413943,0.6869734,0.5312867,0.3933215,0.6869591,0.6986945
0.6116803,0.5820692,0.4608327,0.7292287,0.4317336,0.7935831,0.3503682,0.4639364,0.228631,0.5902989,0.6286052,0.7930855,0.3538884,0.5356734,0.6413943,0.6869734,0.5312867,0.3933215,0.6869591,0.6986945,0.4745122,0.5490412,0.3962917,0.1384421,0.104937,0.877367,0.5231686,0.5735753,0.7626226,0.5634328,0.7641638,0.5812504,0.3816286,0.7925679,0.3637733,0.752887,0.4944212,0.8414058,0.5526364,0.4949239,0.7095707,0.7503932,0.1817109,0.5810082,0.3255282,0.6946971
0.5231686,0.5735753,0.7626226,0.5634328,0.7641638,0.5812504,0.3816286,0.7925679,0.3637733,0.752887,0.4944212,0.8414058,0.5526364,0.4949239,0.7095707,0.7503932,0.1817109,0.5810082,0.3255282,0.6946971,0.4321741,0.5656536,0.5120916,0.2448661,0.5531828,0.5058008,0.3399939,0.491145,0.5285519,0.6823243,0.5934591,0.6009314,0.4672725,0.9005396,0.1412779,0.8473678,0.2802514,0.6466191,0.8474345,0.5258908,0.6355016,0.9253286,0.2548865,0.5823774,0.5213916,0.6211085
0.3399939,0.491145,0.5285519,0.6823243,0.5934591,0.6009314,0.4672725,0.9005396,0.1412779,0.8473678,0.2802514,0.6466191,0.8474345,0.5258908,0.6355016,0.9253286,0.2548865,0.5823774,0.5213916,0.6211085,0.5957464,0.5821284,0.5093597,0.06784283,0.4965667,0.2357358,0.6733531,0.5690995,0.6686426,0.2876624,0.5392831,0.4964447,0.7025466,0.5986364,0.3161244,0.8055116,0.5225131,0.5291125,0.4754431,0.4389764,0.198299,0.8332344,0.4259079,0.2067786,0.7971088,0.5094755
0.6733531,0.5690995,0.6686426,0.2876624,0.5392831,0.4964447,0.7025466,0.5986364,0.3161244,0.8055116,0.5225131,0.5291125,0.4754431,0.4389764,0.198299,0.8332344,0.4259079,0.2067786,0.7971088,0.5094755,0.4334864,0.6215951,0.5262448,0.9527522,0.5179456,0.9632269,0.5153382,0.7388176,0.4489856,0.2222581,0.3576167,0.6167565,0.7485041,0.5243384,0.1345081,0.7268234,0.5780849,0.4640551,0.4748945,0.3436449,0.2684464,0.8584187,0.7582688,0.3572802,0.675822,0.4127775
0.5153382,0.7388176,0.4489856,0.2222581,0.3576167,0.6167565,0.7485041,0.5243384,0.1345081,0.7268234,0.5780849,0.4640551,0.4748945,0.3436449,0.2684464,0.8584187,0.7582688,0.3572802,0.675822,0.4127775,0.4282833,0.5616371,0.3827603,0.8180883,0.2232656,0.436542,0.3067428,0.295254,0.2770587,0.6888833,0.6358842,0.8302906,0.8608434,0.5976145,0.4835637,0.2528907,0.4301522,0.6817899,0.697386,0.3952769,0.5253556,0.5975988,0.4767834,0.261337,0.7665959,0.6179191
0.3067428,0.295254,0.2770587,0.6888833,0.6358842,0.8302906,0.8608434,0.5976145,0.4835637,0.2528907,0.4301522,0.6817899,0.697386,0.3952769,0.5253556,0.5975988,0.4767834,0.261337,0.7665959,0.6179191,0.5776287,0.5194067,0.3569636,0.002319685,0.4513035,0.9977176,0.7719737,0.3961982,0.4673732,0.3441887,0.7095745,0.7257318,0.6435161,0.1549583,0.856082,0.7124304,0.6431305,0.3208523,0.8818645,0.3331709,0.2793387,0.4754627,0.6112624,0.2318,0.6310001,0.307777
0.7719737,0.3961982,0.4673732,0.3441887,0.7095745,0.7257318,0.6435161,0.1549583,0.856082,0.7124304,0.6431305,0.3208523,0.8818645,0.3331709,0.2793387,0.4754627,0.6112624,0.2318,0.6310001,0.307777,0.5092312,0.5293301,0.4630373,0.1349452,0.2251068,0.4950031,0.4614657,0.791849,0.7647716,0.02162931,0.6206405,0.6781623,0.5114311,0.3733364,0.7909775,0.4060687,0.4504538,0.4635697,0.7083787,0.3156621,0.5511644,0.5752673,0.5543094,0.3312384,0.4738553,0.4001185
0.4614657,0.791849,0.7647716,0.02162931,0.6206405,0.6781623,0.5114311,0.3733364,0.7909775,0.4060687,0.4504538,0.4635697,0.7083787,0.3156621,0.5511644,0.5752673,0.5543094,0.3312384,0.4738553,0.4001185,0.3747045,0.5502377,0.4940161,0.9372649,0.5847301,0.4646827,0.7171782,0.5215343,0.7950464,0.1664267,0.446069,0.7159895,0.4441435,0.7701351,0.5530013,0.2135063,0.7462065,0.4792955,0.5249532,0.4609932,0.4103235,0.4226071,0.7443084,0.4695672,0.4515961,0.373129
0.7171782,0.5215343,0.7950464,0.1664267,0.446069,0.7159895,0.4441435,0.7701351,0.5530013,0.2135063,0.7462065,0.4792955,0.5249532,0.4609932,0.4103235,0.4226071,0.7443084,0.4695672,0.4515961,0.373129,0.4926567,0.5675125,0.4212862,0.8128547,0.7515787,0.06636787,0.6438643,0.5829767,0.5550665,0.4413946,0.4012844,0.9349231,0.2387062,0.542298,0.4130137,0.5856361,0.3288508,0.7106353,0.4706984,0.2294338,0.6062341,0.7299741,0.4259886,0.2669711,0.5907068,0.288205
0.6438643,0.5829767,0.5550665,0.4413946,0.4012844,0.9349231,0.2387062,0.542298,0.4130137,0.5856361,0.3288508,0.7106353,0.4706984,0.2294338,0.6062341,0.7299741,0.4259886,0.2669711,0.5907068,0.288205,0.4655746,0.5675262,0.5538748,0.002726693,0.665678,0.07430598,0.3829239,0.4196969,0.7135444,0.7082788,0.685746,0.7738515,0.5730013,0.4663776,0.7340128,0.2679007,0.5040833,0.5120872,0.6325769,0.2809446,0.5086997,0.5733522,0.654051,0.2372103,0.4593003,0.4538418
0.3829239,0.4196969,0.7135444,0.7082788,0.685746,0.7738515,0.5730013,0.4663776,0.7340128,0.2679007,0.5040833,0.5120872,0.6325769,0.2809446,0.5086997,0.5733522,0.654051,0.2372103,0.4593003,0.4538418,0.437128,0.4537975,0.4841077,0.01932423,0.1824183,0.08567897,0.1278566,0.344479,0.5323477,0.7447418,0.964304,0.4687625,0.7512683,0.06483857,0.9938114,0.5091665,0.9027711,0.6616105,0.4643894,0.3963094,0.6812456,0.290159,0.535848,0.5755923,0.8501111,0.2524832
0.1278566,0.344479,0.5323477,0.7447418,0.964304,0.4687625,0.7512683,0.06483857,0.9938114,0.5091665,0.9027711,0.6616105,0.4643894,0.3963094,0.6812456,0.290159,0.535848,0.5755923,0.8501111,0.2524832,0.5046547,0.4396277,0.5275922,0.9490789,0.2847514,0.07376609,0.5314118,0.1557319,0.6371047,0.5650173,0.6372065,0.2878312,0.2831181,0.5731084,0.7825658,0.3413072,0.7026917,0.5162899,0.5220257,0.7479279,0.3776613,0.770228,0.2511677,0.2719186,0.5534843,0.349901
0.5314118,0.1557319,0.6371047,0.5650173,0.6372065,0.2878312,0.2831181,0.5731084,0.7825658,0.3413072,0.7026917,0.5162899,0.5220257,0.7479279,0.3776613,0.770228,0.2511677,0.2719186,0.5534843,0.349901,0.5071424,0.4454725,0.490073,0.9761085,0.3426391,0.8843578,0.5593674,0.1498433,0.6498923,0.5612565,0.6277426,0.3068644,0.2627555,0.5564091,0.7336656,0.3904846,0.6812797,0.5527003,0.5263058,0.7667058,0.3603577,0.7851124,0.1996207,0.2862354,0.5617412,0.3825458
0.5593674,0.1498433,0.6498923,0.5612565,0.6277426,0.3068644,0.2627555,0.5564091,0.7336656,0.3904846,0.6812797,0.5527003,0.5263058,0.7667058,0.3603577,0.7851124,0.1996207,0.2862354,0.5617412,0.3825458,0.389395,0.5687678,0.4956755,0.8136973,0.6195871,0.7200905,0.3633545,0.5451707,0.362166,0.1734917,0.3558959,0.2863691,0.4421524,0.3749985,0.6301574,0.1599989,0.4816184,0.5378181,0.4376097,0.5341727,0.3048396,0.7550926,0.269187,0.5892602,0.4952543,0.4009331
0.3633545,0.5451707,0.362166,0.1734917,0.3558959,0.2863691,0.4421524,0.3749985,0.6301574,0.1599989,0.4816184,0.5378181,0.4376097,0.5341727,0.3048396,0.7550926,0.269187,0.5892602,0.4952543,0.4009331,0.490905,0.5613031,0.5903873,0.9472557,0.9190376,0.7346225,0.3037522,0.1848524,0.4571278,0.506386,0.55192,0.21351,0.634418,0.2338422,0.4452038,0.3781877,0.7503262,0.3074719,0.583088,0.5924951,0.6443125,0.4715105,0.6267797,0.3189917,0.3667314,0.3664174
0.3037522,0.1848524,0.4571278,0.506386,0.55192,0.21351,0.634418,0.2338422,0.4452038,0.3781877,0.7503262,0.3074719,0.583088,0.5924951,0.6443125,0.4715105,0.6267797,0.3189917,0.3667314,0.3664174,0.4581918,0.5303543,0.5248055,0.8384663,0.4044718,0.7197362,0.2823307,0.3378992,0.8563077,0.5645766,0.3813989,0.4091004,0.4508911,0.06658755,0.3248661,0.5610258,0.8432606,0.3114656,0.375804,0.6232439,0.7352491,0.2662781,0.6503828,0.6538966,0.2802748,0.08490858
0.2823307,0.3378992,0.8563077,0.5645766,0.3813989,0.4091004,0.4508911,0.06658755,0.3248661,0.5610258,0.8432606,0.3114656,0.375804,0.6232439,0.7352491,0.2662781,0.6503828,0.6538966,0.2802748,0.08490858,0.4704065,0.4495161,0.4325519,0.0583373,0.5586698,0.4177147,0.3838178,0.7099397,0.4082771,0.7517477,0.6345132,0.455828,0.5618091,0.4947463,0.7305858,0.3896072,0.5593407,0.4499042,0.4671103,0.8533667,0.8634537,0.2307553,0.5787409,0.3959228,0.5052022,0.4295784
0.3838178,0.7099397,0.4082771,0.7517477,0.6345132,0.455828,0.5618091,0.4947463,0.7305858,0.3896072,0.5593407,0.4499042,0.4671103,0.8533667,0.8634537,0.2307553,0.5787409,0.3959228,0.5052022,0.4295784,0.4536286,0.6158693,0.577288,0.9225165,0.1128957,0.01783551,0.5247246,0.3868888,0.4210596,0.5544236,0.7797371,0.4810676,0.3328549,0.6357311,0.3742076,0.6069797,0.684058,0.6192537,0.1894855,0.6725729,0.6880578,0.4918416,0.9015513,0.4546024,0.3694549,0.4920901
0.5247246,0.3868888,0.4210596,0.5544236,0.7797371,0.4810676,0.3328549,0.6357311,0.3742076,0.6069797,0.684058,0.6192537,0.1894855,0.6725729,0.6880578,0.4918416,0.9015513,0.4546024,0.3694549,0.4920901,0.5707392,0.741303,0.4902471,0.8216105,0.7349042,0.8869804,0.900489,0.410576,0.3623125,0.6891865,0.430752,0.2051438,0.2619418,0.5313709,0.4396001,0.4261087,0.4959439,0.3372975,0.2880185,0.6724759,0.6552281,0.2615364,0.6150085,0.2896556,0.3193303,0.7187134
0.900489,0.410576,0.3623125,0.6891865,0.430752,0.2051438,0.2619418,0.5313709,0.4396001,0.4261087,0.4959439,0.3372975,0.2880185,0.6724759,0.6552281,0.2615364,0.6150085,0.2896556,0.3193303,0.7187134,0.4253535,0.6196813,0.416386,0.02782194,0.1026459,0.2678419,0.8049299,0.5124618,0.6463757,0.5556973,0.4489155,0.3079063,0.1038005,0.7445956,0.5585628,0.2390691,0.7415602,0.2580541,0.2372741,0.6763896,0.3088671,0.4580794,0.4771499,0.3764358,0.4139489,0.4637156
0.8049299,0.5124618,0.6463757,0.5556973,0.4489155,0.3079063,0.1038005,0.7445956,0.5585628,0.2390691,0.7415602,0.2580541,0.2372741,0.6763896,0.3088671,0.4580794,0.4771499,0.3764358,0.4139489,0.4637156,0.5289554,0.3790913,0.4813994,0.9928731,0.9402117,0.4460915,0.5756446,0.123992,0.7653634,0.2378293,0.2613516,0.1739057,0.4261248,0.4590223,0.3706836,0.3839012,0.6129672,0.1809559,0.5349548,0.2963055,0.236288,0.8191317,0.1331143,0.4772984,0.4898973,0.1328045
0.5756446,0.123992,0.7653634,0.2378293,0.2613516,0.1739057,0.4261248,0.4590223,0.3706836,0.3839012,0.6129672,0.1809559,0.5349548,0.2963055,0.236288,0.8191317,0.1331143,0.4772984,0.4898973,0.1328045,0.3973196,0.4551358,0.4057882,0.9656236,0.7981879,0.004232333,0.3248486,0.2237244,0.6832746,0.2335007,0.5940207,0.02220263,0.4984919,0.4156917,0.2257236,0.3287611,0.5661433,0.4188773,0.7364706,0.5310985,0.4763671,0.4845349,0.3287964,0.1747514,0.6352252,0.5259906
0.3248486,0.2237244,0.6832746,0.2335007,0.5940207,0.02220263,0.4984919,0.4156917,0.2257236,0.3287611,0.5661433,0.4188773,0.7364706,0.5310985,0.4763671,0.4845349,0.3287964,0.1747514,0.6352252,0.5259906,0.4146737,0.4251661,0.5238289,0.8788145,0.6491264,0.4276186,0.1699372,0.377605,0.6493465,0.2295665,0.5339206,0.220999,0.1168207,0.135478,0.06756362,0.409584,0.6544324,0.6975449,0.377236,0.5724867,0.2969822,0.6559808,0.0002774195,0.1530988,0.6835614,0.6668469
0.1699372,0.377605,0.6493465,0.2295665,0.5339206,0.220999,0.1168207,0.135478,0.06756362,0.409584,0.6544324,0.6975449,0.377236,0.5724867,0.2969822,0.6559808,0.0002774195,0.1530988,0.6835614,0.6668469,0.5811589,0.5809213,0.382412,0.9091228,0.5318592,0.3845165,0.439796,0.4779584,0.3435932,0.5296149,0.2484554,0.6980125,0.3467763,0.5660822,0.5775023,0.2385636,0.6267411,0.823177,0.6118299,0.289767,0.6478521,0.4807449,0.1133399,0.5714757,0.5442566,0.7210686
0.439796,0.4779584,0.3435932,0.5296149,0.2484554,0.6980125,0.3467763,0.5660822,0.5775023,0.2385636,0.6267411,0.823177,0.6118299,0.289767,0.6478521,0.4807449,0.1133399,0.5714757,0.5442566,0.7210686,0.4880398,0.4747478,0.4074171,0.06710695,0.6723701,0.8936282,0.1719259,0.5177007,0.3312328,0.3056671,0.6547881,0.5643153,0.2120049,0.3572799,0.5879037,0.3853821,0.5531235,0.5990395,0.7695758,0.7446084,0.4944178,0.6510139,0.3677503,0.5523191,0.3288709,0.503409
0.1719259,0.5177007,0.3312328,0.3056671,0.6547881,0.5643153,0.2120049,0.3572799,0.5879037,0.3853821,0.5531235,0.5990395,0.7695758,0.7446084,0.4944178,0.6510139,0.3677503,0.5523191,0.3288709,0.503409,0.4689375,0.4395866,0.5295507,0.1148196,0.3580151,0.6137642,0.4211543,0.857388,0.4731945,0.2847026,0.4848805,0.5292147,0.1698674,0.1655779,0.7957883,0.7755195,0.4757588,0.4099216,0.8535476,0.4363885,0.4132966,0.706723,0.2332608,0.7974035,0.09319854,0.2774784
0.4211543,0.857388,0.4731945,0.2847026,0.4848805,0.5292147,0.1698674,0.1655779,0.7957883,0.7755195,0.4757588,0.4099216,0.8535476,0.4363885,0.4132966,0.706723,0.2332608,0.7974035,0.09319854,0.2774784,0.4801936,0.4483356,0.504411,0.1164811,0.2540483,0.5852245,0.3952142,0.8567592,0.4716578,0.2878502,0.4678853,0.5286656,0.1543249,0.1517341,0.7874438,0.782079,0.4752672,0.410087,0.8646474,0.4477756,0.4212307,0.7122068,0.2063336,0.7716994,0.08449592,0.3013736
0.3952142,0.8567592,0.4716578,0.2878502,0.4678853,0.5286656,0.1543249,0.1517341,0.7874438,0.782079,0.4752672,0.410087,0.8646474,0.4477756,0.4212307,0.7122068,0.2063336,0.7716994,0.08449592,0.3013736,0.4768678,0.4249623,0.541858,0.01108188,0.5927209,0.9549583,0.4954139,0.8421463,0.5598348,0.5458789,0.4806936,0.2366939,0.3714798,0.05312259,0.5970598,0.4260428,0.7203286,0.623589,0.6231611,0.7248716,0.7479184,0.8030149,0.1696441,0.5777346,0.3849768,0.159368
0.4954139,0.8421463,0.5598348,0.5458789,0.4806936,0.2366939,0.3714798,0.05312259,0.5970598,0.4260428,0.7203286,0.623589,0.6231611,0.7248716,0.7479184,0.8030149,0.1696441,0.5777346,0.3849768,0.159368,0.4152989,0.4998829,0.4962485,0.7865226,0.09415443,0.2727059,0.3943204,0.5846964,0.7241048,0.3582029,0.5714788,0.5505167,0.8216244,0.2226651,0.3829854,0.5067129,0.7240313,0.3307698,0.5608533,0.4304213,0.4065885,0.5524186,0.1862524,0.2147286,0.2959553,0.5778
0.3943204,0.5846964,0.7241048,0.3582029,0.5714788,0.5505167,0.8216244,0.2226651,0.3829854,0.5067129,0.7240313,0.3307698,0.5608533,0.4304213,0.4065885,0.5524186,0.1862524,0.2147286,0.2959553,0.5778,0.4448223,0.5558664,0.4468581,0.8481379,0.26917,0.400005,0.6147088,0.4472424,0.910862,0.7065403,0.8036055,0.1444412,0.7720621,0.4130464,0.6060751,0.4145275,0.4174628,0.1991414,0.4486864,0.437299,0.6604451,0.2122795,0.4220269,0.561986,0.008410201,0.9607755
0.6147088,0.4472424,0.910862,0.7065403,0.8036055,0.1444412,0.7720621,0.4130464,0.6060751,0.4145275,0.4174628,0.1991414,0.4486864,0.437299,0.6604451,0.2122795,0.4220269,0.561986,0.008410201,0.9607755,0.5185992,0.4976356,0.5289475,0.8624414,0.2934119,0.04346718,0.6178024,0.8859854,0.5393541,0.5632316,0.9386768,0.3696592,0.3808093,0.7291319,0.5768998,0.5060353,0.7768546,0.2868569,0.6122308,0.4562368,0.6088091,0.3012843,0.2903731,0.289963,0.2567647,0.7813471
0.6178024,0.8859854,0.5393541,0.5632316,0.9386768,0.3696592,0.3808093,0.7291319,0.5768998,0.5060353,0.7768546,0.2868569,0.6122308,0.4562368,0.6088091,0.3012843,0.2903731,0.289963,0.2567647,0.7813471,0.4901241,0.4482898,0.4571149,0.04131951,0.4741289,0.1452499,0.4765052,0.7514042,0.3190801,0.6744929,0.6708638,0.6278093,0.4379413,0.7358781,0.8368744,0.5761385,0.3919377,0.338394,0.631873,0.3801467,0.546891,0.4517243,0.5535844,0.2627747,0.223711,0.5982527
0.4765052,0.7514042,0.3190801,0.6744929,0.6708638,0.6278093,0.4379413,0.7358781,0.8368744,0.5761385,0.3919377,0.338394,0.631873,0.3801467,0.546891,0.4517243,0.5535844,0.2627747,0.223711,0.5982527,0.407411,0.5350658,0.5157598,0.1246879,0.8060962,0.7974805,0.3981595,0.6039271,0.4599135,0.7779459,0.3658896,0.4014963,0.4269566,0.6321532,0.7521031,0.4809256,0.587095,0.4115258,0.5603087,0.3049427,0.8286508,0.672809,0.5075237,0.34686,0.4021531,0.4905287
0.3981595,0.6039271,0.4599135,0.7779459,0.3658896,0.4014963,0.4269566,0.6321532,0.7521031,0.4809256,0.587095,0.4115258,0.5603087,0.3049427,0.8286508,0.672809,0.5075237,0.34686,0.4021531,0.4905287,0.5564783,0.5425001,0.5502675,0.09834468,0.4863296,0.06329807,0.5270449,0.3866777,0.181794,0.7459686,0.6261498,0.2919763,0.6495077,0.5598716,0.6827727,0.7245272,0.3275172,0.1424332,0.5970153,0.3375899,0.6739842,0.652859,0.1386214,0.6915599,0.2046129,0.1766185
0.5270449,0.3866777,0.181794,0.7459686,0.6261498,0.2919763,0.6495077,0.5598716,0.6827727,0.7245272,0.3275172,0.1424332,0.5970153,0.3375899,0.6739842,0.652859,0.1386214,0.6915599,0.2046129,0.1766185,0.4790039,0.5757715,0.5076744,0.07695632,0.6756168,0.4389443,0.3465704,0.5175865,0.2666261,0.5597059,0.5770365,0.3654006,0.7266057,0.5256873,0.3627357,0.4477211,0.5735622,0.2581533,0.7499614,0.3762251,0.5851008,0.4569407,0.4257533,0.4311549,0.4137873,0.600294
0.3465704,0.5175865,0.2666261,0.5597059,0.5770365,0.3654006,0.7266057,0.5256873,0.3627357,0.4477211,0.5735622,0.2581533,0.7499614,0.3762251,0.5851008,0.4569407,0.4257533,0.4311549,0.4137873,0.600294,0.5743176,0.584981,0.5099039,0.02390503,0.9893835,0.3936307,0.4806302,0.7946941,0.4683621,0.3753957,0.6525018,0.321119,0.7579375,0.4764479,0.3431762,0.4270686,0.3117596,0.3180637,0.5991905,0.4594831,0.7780143,0.3899235,0.5416784,0.4478644,0.6151819,0.4046244
0.4806302,0.7946941,0.4683621,0.3753957,0.6525018,0.321119,0.7579375,0.4764479,0.3431762,0.4270686,0.3117596,0.3180637,0.5991905,0.4594831,0.7780143,0.3899235,0.5416784,0.4478644,0.6151819,0.4046244,0.627676,0.5833259,0.5124288,0.01355476,0.4722914,0.7893295,0.442297,0.3891839,0.8331169,0.2467312,0.3862086,0.4628153,0.6776037,0.401423,0.570322,0.1364707,0.700994,0.3667924,0.6214504,0.6073506,0.6474575,0.7507874,0.4802347,0.2045047,0.7282242,0.4280124
0.442297,0.3891839,0.8331169,0.2467312,0.3862086,0.4628153,0.6776037,0.401423,0.570322,0.1364707,0.700994,0.3667924,0.6214504,0.6073506,0.6474575,0.7507874,0.4802347,0.2045047,0.7282242,0.4280124,0.5772933,0.4992407,0.3867957,0.9468955,0.6320296,0.3628814,0.5820631,0.1755735,0.4261899,0.5368316,0.7568454,0.4162204,0.672189,0.4561907,0.540922,0.5562041,0.9225961,0.5409561,0.4000517,0.4005965,0.686483,0.9222073,0.7711278,0.3134979,0.6925302,0.1149161
0.5820631,0.1755735,0.4261899,0.5368316,0.7568454,0.4162204,0.672189,0.4561907,0.540922,0.5562041,0.9225961,0.5409561,0.4000517,0.4005965,0.686483,0.9222073,0.7711278,0.3134979,0.6925302,0.1149161,0.513135,0.5921977,0.4082679,0.1752548,0.08760868,0.1082559,0.6436428,0.2563087,0.4401799,0.3058141,0.4858954,0.5613128,0.33192,0.8489927,0.5638272,0.5928323,0.7008681,0.431704,0.217064,0.3050537,0.3998543,0.5726594,0.9961908,0.4292606,0.8280686,0.2795065
0.6436428,0.2563087,0.4401799,0.3058141,0.4858954,0.5613128,0.33192,0.8489927,0.5638272,0.5928323,0.7008681,0.431704,0.217064,0.3050537,0.3998543,0.5726594,0.9961908,0.4292606,0.8280686,0.2795065,0.4116268,0.5499182,0.5576543,0.1117796,0.6800442,0.1546281,0.2377946,0.1671188,0.8227519,0.3018204,0.1090259,0.9636181,0.4203237,0.5881191,0.5123565,0.2439856,0.2572297,0.2547883,0.3399712,0.6867146,0.07717776,0.5083625,0.7857837,0.7532524,0.4441123,0.3621238
0.2377946,0.1671188,0.8227519,0.3018204,0.1090259,0.9636181,0.4203237,0.5881191,0.5123565,0.2439856,0.2572297,0.2547883,0.3399712,0.6867146,0.07717776,0.5083625,0.7857837,0.7532524,0.4441123,0.3621238,0.5204651,0.5895659,0.4972937,0.9664566,0.1994889,0.1698946,0.2960755,0.4650815,0.4353278,0.6466539,0.5523334,0.6587223,0.4842593,0.123143,0.2697383,0.6158018,0.2486906,0.5061027,0.2902968,0.2234812,0.5498385,0.6325801,0.327932,0.6745118,0.3637378,0.8731077
0.2960755,0.4650815,0.4353278,0.6466539,0.5523334,0.6587223,0.4842593,0.123143,0.2697383,0.6158018,0.2486906,0.5061027,0.2902968,0.2234812,0.5498385,0.6325801,0.327932,0.6745118,0.3637378,0.8731077,0.5437582,0.5080643,0.4858922,0.1503853,0.9356448,0.02529707,0.7355376,0.5229238,0.1745723,0.2605976,0.1544017,0.7136281,0.6756473,0.2539977,0.7041075,0.224259,0.1677449,0.585622,0.378727,0.2640444,0.4815943,0.9467244,0.7469115,0.463282,0.7903125,0.4788557
0.7355376,0.5229238,0.1745723,0.2605976,0.1544017,0.7136281,0.6756473,0.2539977,0.7041075,0.224259,0.1677449,0.585622,0.378727,0.2640444,0.4815943,0.9467244,0.7469115,0.463282,0.7903125,0.4788557,0.4336676,0.4386488,0.5156294,0.9777057,0.6192461,0.3091364,0.8036261,0.7063197,0.5999613,0.2545418,0.06654277,0.7585803,0.4759985,0.3309395,0.340941,0.08600384,0.3567285,0.9186162,0.252029,0.05567021,0.2472875,0.5077215,0.9010438,0.8136985,0.5243014,0.06770235
0.8036261,0.7063197,0.5999613,0.2545418,0.06654277,0.7585803,0.4759985,0.3309395,0.340941,0.08600384,0.3567285,0.9186162,0.252029,0.05567021,0.2472875,0.5077215,0.9010438,0.8136985,0.5243014,0.06770235,0.5283946,0.5372915,0.593165,0.1515063,0.85618,0.5661573,0.7685416,0.1926816,0.2757866,0.7645212,0.1799725,0.7888498,0.7486976,0.02539734,0.5576368,0.4502166,0.8274139,0.5481405,0.4914158,0.02174448,0.6579126,0.9326476,0.7205858,0.776175,0.4511905,0.0743795
0.7685416,0.1926816,0.2757866,0.7645212,0.1799725,0.7888498,0.7486976,0.02539734,0.5576368,0.4502166,0.8274139,0.5481405,0.4914158,0.02174448,0.6579126,0.9326476,0.7205858,0.776175,0.4511905,0.0743795,0.546507,0.5067925,0.3864434,0.04287965,0.05805235,0.7316496,0.6393405,0.1583623,0.2752282,0.6586464,0.3340849,0.894714,0.7114358,0.1995264,0.4642434,0.4351401,0.6350001,0.5564065,0.7063979,0.1703147,0.4695376,0.8189919,0.6817921,0.9065203,0.5851543,0.3260882
0.6393405,0.1583623,0.2752282,0.6586464,0.3340849,0.894714,0.7114358,0.1995264,0.4642434,0.4351401,0.6350001,0.5564065,0.7063979,0.1703147,0.4695376,0.8189919,0.6817921,0.9065203,0.5851543,0.3260882,0.4646375,0.5177885,0.5162161,0.2032296,0.4867028,0.7480158,0.4853414,0.4001051,0.7708941,0.5923966,0.3250867,0.7284034,0.7732172,0.4020697,0.1261048,0.5032133,0.2351185,0.2122085,0.7026126,0.4157415,0.3292372,0.8373715,0.4615736,0.6360711,0.7496483,0.3601622
