I1,I2,I3,I4,I5,I6,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20
0.4887908,0.5115301,0.4440573,0.8946152,0.3068409,0.7982773,0.4837668,0.244989,0.7869059,0.3399028,0.1809634,0.525987,0.7513275,0.5132246,0.7976905,0.6303871,0.4617836,0.7180864,0.2297285,0.345452,0.7972482,0.7383564,0.4667102,0.4733008,0.5982834,0.3359222
0.5405767,0.4010218,0.5133647,0.005222695,0.8636933,0.5702286,0.4602034,0.5045267,0.4704039,0.5305799,0.6677334,0.2381356,0.5943481,0.3861275,0.6162512,0.59686,0.5549565,0.444137,0.6558763,0.6051657,0.3882678,0.2894368,0.4818355,0.4987997,0.3487986,0.6557653
0.5703185,0.5806615,0.4584186,0.06831989,0.1001792,0.7092007,0.6663789,0.4798312,0.2966917,0.5399329,0.5434798,0.4650271,0.4499598,0.6187303,0.7906456,0.337345,0.5951267,0.4982212,0.4872551,0.4032307,0.6011401,0.330963,0.4127642,0.5651439,0.4582116,0.7192457
0.498173,0.4779964,0.539726,0.9550381,0.08021943,0.5456763,0.3266384,0.6124345,0.3909196,0.4204719,0.5290684,0.7072688,0.4129952,0.7046508,0.2228066,0.778645,0.7115307,0.6890396,0.2290032,0.471507,0.4836314,0.4725469,0.6440788,0.2169124,0.4658536,0.3091831
0.5460004,0.5894222,0.5804253,0.9471395,0.02915694,0.9001441,0.5020755,0.3939348,0.6916248,0.52224,0.4392603,0.6948691,0.637234,0.736417,0.7597783,0.2591356,0.3007095,0.5741439,0.7766653,0.2590689,0.6340847,0.5650367,0.6140369,0.227617,0.4077072,0.7055311
0.5309677,0.5150235,0.5930373,0.01757207,0.6709525,0.8313846,0.287321,0.4406261,0.2400512,0.7368584,0.5558439,0.289765,0.7349215,0.40854,0.6774211,0.3630221,0.2491747,0.5207018,0.8206034,0.2068517,0.2496638,0.2165701,0.5833037,0.4840236,0.7265473,0.7862582
0.5984885,0.5142919,0.4458271,0.99807,0.4216671,0.3710243,0.5278074,0.5239939,0.444174,0.5373777,0.7031126,0.2799858,0.3471784,0.3454331,0.2848086,0.7650183,0.6609422,0.4573286,0.6476885,0.4761195,0.4151387,0.4157526,0.3820131,0.6561589,0.7390987,0.2762388
0.4702917,0.5362683,0.5345453,0.8204449,0.3945374,0.3073226,0.751539,0.6471772,0.2706994,0.6423302,0.1779138,0.5690071,0.3060477,0.3491024,0.5682272,0.4198221,0.4167415,0.3364599,0.8279945,0.3324248,0.577511,0.2579972,0.5983002,0.6288567,0.3987537,0.634289
0.4757828,0.489213,0.448781,0.179352,0.9064847,0.001922691,0.5057606,0.7227794,0.2398557,0.3756807,0.4738557,0.7001477,0.5618896,0.7260151,0.7806293,0.3722246,0.3940969,0.5389024,0.2040306,0.6274427,0.4681217,0.42729,0.2390763,0.6867455,0.3485925,0.4502569
0.542333,0.5420669,0.5084904,0.9323209,0.9111599,0.5292047,0.6744158,0.5294188,0.3074231,0.6246474,0.3356667,0.460443,0.5606867,0.876268,0.7375076,0.4946671,0.8665726,0.4874663,0.6206221,0.6727987,0.444495,0.6485092,0.3409061,0.2287472,0.7518733,0.3553124
0.3346341,0.5125785,0.4651143,0.05216524,0.4375771,0.8687527,0.393234,0.6694522,0.5860623,0.7270927,0.5374921,0.5137705,0.744173,0.402833,0.7405035,0.5220715,0.5350643,0.4665907,0.3950546,0.6749707,0.2133159,0.5955833,0.5893456,0.6254691,0.5705616,0.5595781
0.6545923,0.5621251,0.5546726,0.006026964,0.3928756,0.1439979,0.7949635,0.7754268,0.7190605,0.5783546,0.6898278,0.4541451,0.2958021,0.7498773,0.7532972,0.6247656,0.6089035,0.2703449,0.4568337,0.4893049,0.314882,0.7773631,0.2657456,0.5785426,0.6246893,0.6511467
0.497899,0.6137053,0.5833814,0.9837255,0.5574945,0.5108912,0.6461066,0.3979657,0.2471704,0.7057799,0.5092735,0.4981216,0.4845833,0.6340505,0.4872359,0.2079851,0.6636784,0.3316073,0.4556365,0.3819281,0.7412889,0.622673,0.6382369,0.794048,0.4419379,0.3382534
0.5762765,0.4493663,0.4572683,0.07964589,0.3747665,0.5094742,0.6797499,0.2283101,0.4204055,0.2819424,0.4083281,0.4570814,0.5744973,0.7583212,0.5490316,0.4836733,0.7074767,0.46766,0.658865,0.2733257,0.6105763,0.5202962,0.369545,0.4202775,0.5200208,0.3766676
0.4928045,0.6031403,0.5745243,0.04985557,0.5256099,0.2905455,0.3929521,0.4484186,0.3763175,0.4627118,0.7238894,0.6640807,0.6706221,0.605948,0.6316108,0.6427478,0.4109054,0.7484899,0.4002404,0.7145923,0.3724335,0.6245756,0.770525,0.2683765,0.6276931,0.2599645
0.501055,0.4932043,0.5521784,0.1053146,0.8182218,0.2985432,0.7314631,0.6508199,0.7002348,0.7145909,0.255988,0.2180534,0.660619,0.2862861,0.7691371,0.4024677,0.3635379,0.4684615,0.554966,0.2993705,0.5204577,0.3515766,0.7050059,0.5235,0.5509269,0.2439054
0.4329965,0.5947261,0.4100923,0.06921378,0.6243971,0.483652,0.3838545,0.5741964,0.6684403,0.4608454,0.3365569,0.4460887,0.5103009,0.5987747,0.2620943,0.5001628,0.4424428,0.5897681,0.5476567,0.5860122,0.3888183,0.6807728,0.5362551,0.3846213,0.3333139,0.7086602
0.3934453,0.591294,0.5165944,0.929774,0.4133379,0.02990733,0.4488489,0.5724143,0.4980905,0.7819127,0.5119085,0.4200586,0.222757,0.4896714,0.3493927,0.6633838,0.3174076,0.5860819,0.5993098,0.5141967,0.2939081,0.738957,0.8048049,0.3971148,0.3539403,0.5506203
0.3650053,0.4237033,0.4260969,0.006131227,0.672906,0.8852698,0.1942097,0.1924009,0.4645882,0.3075017,0.4797704,0.5273892,0.4604834,0.5780864,0.686919,0.4918281,0.4720851,0.2976089,0.4343258,0.4608872,0.6385267,0.3603756,0.6502184,0.4235747,0.633918,0.3771205
0.5935708,0.614068,0.4615468,0.02867797,0.9425945,0.9518121,0.4341837,0.2379933,0.541526,0.3641217,0.2569345,0.5802588,0.4777013,0.6984916,0.3458083,0.2274982,0.3019009,0.701532,0.5245316,0.759892,0.5830551,0.5812627,0.3138982,0.5107054,0.4586654,0.2826087
0.5713021,0.5676764,0.5392656,0.9769679,0.1251517,0.4345588,0.2481932,0.4598409,0.548005,0.3403003,0.7264476,0.593846,0.6147853,0.3530847,0.6745951,0.4458188,0.2148829,0.4941725,0.7921697,0.2445921,0.603188,0.6187797,0.3515263,0.3091053,0.7447403,0.3691926
0.4712627,0.4140181,0.3395077,0.0002763038,0.2579216,0.4854735,0.716379,0.1860696,0.6459045,0.5962758,0.546799,0.2014233,0.2344616,0.2320321,0.2765409,0.8204402,0.2870086,0.2040227,0.4342098,0.3215065,0.2701086,0.3520423,0.2586068,0.3841754,0.6524926,0.3701753
0.4449174,0.549624,0.5644812,0.009432353,0.2188319,0.2575254,0.4759413,0.427581,0.6123661,0.5553371,0.5946205,0.3417489,0.2778589,0.7245961,0.7098653,0.5909003,0.8028541,0.2488798,0.6638319,0.7151341,0.6808273,0.3906041,0.5857549,0.605118,0.5918815,0.4289749
0.5660366,0.4172347,0.4524944,0.123403,0.4581123,0.8126281,0.6175066,0.2365331,0.6488366,0.2091741,0.4851031,0.8068865,0.5695936,0.3598199,0.443729,0.8103666,0.5163445,0.447095,0.7908219,0.2576327,0.5147019,0.3090643,0.7148182,0.3852125,0.2363322,0.6916683
0.4519446,0.5546488,0.6402366,0.002808802,0.559953,0.5334145,0.329905,0.4737957,0.7323676,0.5509402,0.4744628,0.1935908,0.3759479,0.5264399,0.3734818,0.3382395,0.6223075,0.2633164,0.7599095,0.4606894,0.4894775,0.7145979,0.7391886,0.5887381,0.5052929,0.2570036
0.4918914,0.5089055,0.4891164,0.9894226,0.01552237,0.4229285,0.5820905,0.4721808,0.5476189,0.7414889,0.4579991,0.4420262,0.3665435,0.7039461,0.2179502,0.3949105,0.2333633,0.3856091,0.4796716,0.346597,0.798597,0.3693405,0.2809747,0.421777,0.1652571,0.2923148
0.4959649,0.624501,0.4322657,0.9645196,0.9996996,0.1694512,0.6949471,0.4189963,0.6575526,0.4677067,0.4650987,0.3740951,0.6427841,0.5600661,0.725361,0.3419459,0.7265195,0.4402266,0.4921683,0.3186696,0.4992176,0.6998212,0.3252363,0.7509959,0.5950208,0.4989634
0.4433354,0.4603813,0.5160879,0.9715426,0.8672763,0.9544856,0.6281709,0.2117665,0.6520768,0.7515808,0.4134807,0.6810336,0.3246515,0.6796116,0.5960622,0.5506823,0.4400371,0.5421277,0.4911706,0.5847706,0.4551911,0.6364009,0.3071958,0.603846,0.2110582,0.526229
0.5362568,0.5403864,0.4633902,0.9059308,0.6182334,0.121031,0.6365635,0.6182687,0.5576485,0.6653186,0.5691531,0.1999823,0.7362238,0.2209705,0.3567715,0.6837006,0.4658135,0.8362527,0.2656144,0.7552378,0.4064839,0.6929933,0.3384723,0.2327933,0.7348725,0.3494117
0.3699192,0.5402147,0.5228962,0.0355396,0.3374614,0.3591816,0.5306638,0.7720313,0.3858167,0.5165986,0.7649118,0.4046748,0.7213376,0.5962393,0.4098404,0.5837653,0.5013239,0.3448872,0.7784204,0.4170431,0.7951813,0.6638429,0.3709009,0.4071855,0.6011345,0.3003458
0.5044631,0.4967709,0.4988472,0.02327043,0.8713901,0.3179048,0.2900228,0.6891441,0.2933468,0.4319817,0.7088212,0.4629458,0.5232719,0.7991082,0.3581544,0.5620714,0.2016874,0.2263551,0.5219109,0.271973,0.3318267,0.1644782,0.6030419,0.5245256,0.8274294,0.4840287
0.4968274,0.4167777,0.5351625,0.1327665,0.2189839,0.8758696,0.4829113,0.3366719,0.6160169,0.3995958,0.5646986,0.3778569,0.6242533,0.4057861,0.5110173,0.2250789,0.5234244,0.4205996,0.7075919,0.5492271,0.4597314,0.817219,0.183697,0.6257349,0.4683038,0.7071741
0.5184099,0.5613446,0.431761,0.08159651,0.7154077,0.5160615,0.358636,0.7042117,0.5925682,0.5456738,0.3782361,0.4368159,0.2288261,0.6216633,0.4004632,0.6318021,0.6704857,0.4503667,0.311501,0.566974,0.211572,0.3954527,0.6269302,0.5531756,0.5548311,0.5154095
0.410539,0.543546,0.4893609,0.8358296,0.3336187,0.6442519,0.6351964,0.3407478,0.5020592,0.5272931,0.4176565,0.6010904,0.2745183,0.5146104,0.2546959,0.2597934,0.5233484,0.4509266,0.3076585,0.416584,0.692215,0.4783089,0.6652761,0.5516939,0.3413011,0.4066921
0.5637075,0.474325,0.5190816,0.05349514,0.9355074,0.6716688,0.4804125,0.3631567,0.3386374,0.4525965,0.6072315,0.3542672,0.6532383,0.2956678,0.5297984,0.4454333,0.4506564,0.3247814,0.3319888,0.6765699,0.4017104,0.5723522,0.3519477,0.524157,0.5965312,0.4221104
0.516401,0.5766919,0.5186504,0.1196441,0.5387527,0.8912124,0.4349928,0.8015818,0.6155877,0.669584,0.5221644,0.7082741,0.4668612,0.5765337,0.2818938,0.7200496,0.4346261,0.3282976,0.184193,0.3858716,0.5505291,0.4311262,0.7999281,0.2067324,0.4719861,0.5137247
0.5498496,0.54197,0.4657573,0.03157782,0.2764716,0.9841393,0.5188367,0.3918369,0.1813503,0.5170394,0.2752421,0.4757212,0.4323703,0.6198106,0.595304,0.8285583,0.3156028,0.6350566,0.644336,0.4912913,0.6903027,0.3084614,0.8031081,0.4187526,0.5286956,0.2975269
0.4579195,0.6169062,0.4839327,0.9064335,0.5994053,0.9463058,0.2622914,0.5755077,0.179758,0.4845861,0.744042,0.7380211,0.5004323,0.1872744,0.5769348,0.2531857,0.194883,0.8128632,0.390904,0.3715028,0.6945339,0.2025842,0.294517,0.5086458,0.6331421,0.5920413
0.6278956,0.5854901,0.5820948,0.7742993,0.8532149,0.6588663,0.2353611,0.6629994,0.8079529,0.7490371,0.2205214,0.2470081,0.6744255,0.5026487,0.6100487,0.5890175,0.5114549,0.2861147,0.4275484,0.3512763,0.2968562,0.2351448,0.8019682,0.4648122,0.3474945,0.3520557
0.6046525,0.5830111,0.4504645,0.9876386,0.3743607,0.49883,0.6147277,0.57718,0.500989,0.3145609,0.6426102,0.4902149,0.5047504,0.6409847,0.5089626,0.2124576,0.4821722,0.6715803,0.7933677,0.5264735,0.7223912,0.802328,0.260407,0.3877191,0.3425426,0.276115
0.449082,0.5814624,0.5304208,0.03793675,0.1952708,0.6422977,0.374828,0.2671581,0.5399553,0.6952397,0.4760406,0.581425,0.4573401,0.3103414,0.6542107,0.5053342,0.7495657,0.2609232,0.6956005,0.4553997,0.5137417,0.5167824,0.4952001,0.2573851,0.5164909,0.5522974
0.4455404,0.4372638,0.4424052,0.1283199,0.5919457,0.07951462,0.2431398,0.7665333,0.4897731,0.4405902,0.493383,0.7304383,0.6640247,0.3768159,0.6273229,0.8106183,0.197526,0.7495197,0.2904417,0.5355699,0.7718159,0.6331245,0.7592196,0.3734381,0.794135,0.2641138
0.433089,0.4846759,0.5198049,0.0992591,0.4315751,0.795063,0.4987455,0.6376941,0.4587181,0.1964034,0.5842277,0.347399,0.7650044,0.3672763,0.271102,0.2046198,0.6726769,0.3124335,0.2948814,0.5150582,0.3865973,0.4704614,0.3149947,0.7065559,0.6452771,0.4285701
0.4797479,0.4779752,0.4300072,0.001206712,0.9456565,0.1073408,0.5290523,0.1916206,0.2167527,0.7994264,0.6861449,0.4827198,0.7002763,0.3107415,0.5390678,0.7990242,0.5641987,0.4298283,0.7061083,0.5229501,0.5304336,0.2378294,0.6830642,0.3357934,0.2616341,0.7131233
0.5580376,0.4926604,0.4296974,0.003019165,0.7817262,0.9767599,0.626318,0.3980651,0.7454498,0.662589,0.48087,0.294154,0.579751,0.4930319,0.5995093,0.6514324,0.4681413,0.3200835,0.6945237,0.8058003,0.4129775,0.7286645,0.4618633,0.5544637,0.2714776,0.6819395
0.3934194,0.5434969,0.6147106,0.1912265,0.01373206,0.7369395,0.6335752,0.7022248,0.5431588,0.5942166,0.6508133,0.4270248,0.4143057,0.4912365,0.2118073,0.6330653,0.5598717,0.6062826,0.6883995,0.4627496,0.5258899,0.3355218,0.7366347,0.4460301,0.7137404,0.591316
0.5605742,0.5519758,0.5439265,0.02069393,0.20062,0.5979729,0.4095775,0.2657823,0.6942967,0.4183603,0.2350958,0.4039709,0.2792911,0.5332092,0.3265602,0.3127681,0.7397147,0.6414823,0.725045,0.729988,0.2450024,0.6612657,0.2876961,0.3607482,0.4239085,0.5280991
0.483091,0.654586,0.4652754,0.002119233,0.9244813,0.2069542,0.4529059,0.4472426,0.4348982,0.4975669,0.5078404,0.5328487,0.4100637,0.4821159,0.4881109,0.4522937,0.2375162,0.7628541,0.4011713,0.5032176,0.6245775,0.6000955,0.3115234,0.3299835,0.5827918,0.5397509
0.4350877,0.4988282,0.5732477,0.9838392,0.377032,0.7417616,0.320734,0.2565694,0.461753,0.3288442,0.2954917,0.4189322,0.6308303,0.4470546,0.7654527,0.2441303,0.6794289,0.5236666,0.4978672,0.3150425,0.7071955,0.2236748,0.7711956,0.4245492,0.5473431,0.626203
0.6282519,0.4945426,0.5150707,0.8291394,0.3979229,0.9362159,0.3749892,0.4591622,0.6103725,0.2905217,0.5570008,0.1932586,0.339137,0.2988678,0.2413763,0.2117974,0.7685592,0.4901783,0.2979617,0.4186064,0.6472686,0.6321918,0.5513895,0.2516202,0.7746046,0.1950253
0.5038646,0.4444945,0.4848753,0.02435916,0.2692275,0.8059552,0.6600994,0.4287345,0.6951062,0.1939489,0.2256695,0.2036879,0.8041313,0.3331257,0.4229215,0.407811,0.7543562,0.286436,0.1891143,0.3403734,0.3976066,0.5886655,0.2721699,0.4790718,0.466901,0.5793556
0.5188585,0.4728007,0.5437248,0.1599975,0.3895552,0.1817221,0.4460308,0.3951168,0.6882116,0.5634829,0.4578921,0.2483081,0.5749097,0.3443391,0.6452029,0.676134,0.6398496,0.6431767,0.5517092,0.816383,0.3652998,0.5486257,0.2557185,0.6634743,0.3941447,0.3748839
0.4249679,0.5514414,0.5387425,0.04883297,0.3863561,0.453661,0.5243188,0.5826406,0.5118152,0.3185106,0.7822328,0.2877216,0.3186629,0.5163494,0.3446577,0.6263447,0.3802342,0.6117787,0.3329912,0.6499994,0.6317543,0.5061443,0.5048577,0.3774748,0.3050289,0.2326534
0.5116683,0.5872114,0.5429127,0.9229443,0.781031,0.8320644,0.6733062,0.3593262,0.5458788,0.5663723,0.7052364,0.3857605,0.2704024,0.6862128,0.472117,0.5648549,0.8064462,0.2255574,0.2990252,0.4761573,0.4344937,0.573015,0.4413602,0.6701165,0.3892944,0.6043279
0.4690095,0.4646412,0.5562038,0.8501532,0.0477697,0.2397989,0.3604656,0.217794,0.680427,0.3506033,0.2151603,0.7983857,0.3067956,0.6260163,0.3166581,0.526392,0.2911936,0.4015269,0.4780852,0.2387654,0.69777,0.4247558,0.6914836,0.6259376,0.77472,0.2614858
0.6084372,0.5211453,0.6143812,0.05397943,0.4772376,0.8372417,0.7481666,0.392388,0.5298823,0.76444,0.2840222,0.4771962,0.5843756,0.2356878,0.7124192,0.7035514,0.3369333,0.5597414,0.3829347,0.5260808,0.2536027,0.3305783,0.6784852,0.7343653,0.4499216,0.3609361
0.4096633,0.4752522,0.4584541,0.08429113,0.5474674,0.4304467,0.3358817,0.5542433,0.7837911,0.545688,0.7155657,0.1914602,0.4253115,0.5524322,0.6991636,0.3018256,0.3870372,0.7070313,0.6535641,0.4345855,0.6317955,0.3896264,0.2556083,0.4122007,0.7633632,0.3311498
0.5354367,0.4350437,0.4657108,0.06736103,0.1259155,0.3306231,0.6541789,0.3057784,0.2602108,0.4012503,0.6805059,0.2278758,0.4571172,0.6493713,0.7839332,0.3955163,0.3376944,0.4973056,0.6848508,0.4281611,0.6218603,0.5100059,0.4189824,0.2739694,0.5558165,0.5665027
0.5277798,0.6499052,0.5330434,0.1743523,0.9465762,0.229517,0.4169993,0.4805304,0.466065,0.4218238,0.4452438,0.3604365,0.536043,0.6302388,0.718516,0.4970367,0.7061307,0.2991074,0.5232666,0.5228891,0.7238134,0.571682,0.5269166,0.4246524,0.654543,0.4899692
0.481764,0.477771,0.567521,0.9504041,0.7656685,0.2335314,0.32422,0.204348,0.7097867,0.532327,0.6702992,0.4673494,0.5309892,0.4738121,0.2129045,0.5289406,0.3456247,0.7863274,0.6209672,0.4546779,0.225042,0.723125,0.5204443,0.7094696,0.6284658,0.2782616
0.5392936,0.5404929,0.6693717,0.9904097,0.6415108,0.9968104,0.4246649,0.3981709,0.5191566,0.672833,0.4401037,0.5591825,0.4222347,0.2639342,0.662129,0.2922034,0.7213919,0.5316908,0.4147899,0.7299423,0.7300792,0.3558307,0.5134334,0.6029909,0.7311332,0.6496826
0.5142499,0.527143,0.6290206,0.1266781,0.03859538,0.08652754,0.4630193,0.3672659,0.7156479,0.3075699,0.4586557,0.5706339,0.6338001,0.7184404,0.2248874,0.4959789,0.5132447,0.6156695,0.5774721,0.6628067,0.3448101,0.666098,0.7601981,0.6238716,0.5162077,0.3101424
0.3812599,0.6290656,0.5068426,0.9488296,0.1252011,0.3219839,0.5282446,0.6247103,0.4051117,0.3341047,0.308562,0.7144872,0.3764778,0.7402701,0.4593689,0.4218448,0.5007928,0.3421964,0.7617003,0.4291648,0.6542144,0.6734214,0.4714801,0.4982123,0.2776879,0.6968441
0.5212333,0.4777832,0.5877353,0.03909448,0.4540388,0.0700568,0.3670926,0.8138846,0.7022231,0.827424,0.3162619,0.4162135,0.441147,0.6162256,0.389834,0.588999,0.5114278,0.5777438,0.6217515,0.5096745,0.1861282,0.5125763,0.4897336,0.7996491,0.2885733,0.7894484
0.6159997,0.5465366,0.3640605,0.1265697,0.6705989,0.3826495,0.2766222,0.741271,0.3546349,0.5261337,0.322207,0.3793674,0.3559793,0.6829703,0.3043536,0.3656279,0.512984,0.5206236,0.4236011,0.2723194,0.3010162,0.273719,0.2786347,0.5102644,0.5059634,0.4566017
0.5255346,0.6320614,0.4199209,0.8831851,0.8979574,0.3104582,0.2842092,0.4147632,0.5830823,0.7516537,0.6493739,0.4372948,0.6157603,0.3064292,0.5347822,0.2932216,0.3055558,0.6770533,0.424772,0.316485,0.5217033,0.6925716,0.309742,0.4141568,0.3767895,0.6027262
0.5668421,0.4090479,0.587717,0.852621,0.7245967,0.662789,0.4532555,0.6125208,0.4688762,0.3719976,0.5978442,0.3124707,0.6278505,0.4742259,0.5210009,0.417661,0.6989667,0.6186647,0.4445728,0.7103592,0.5806705,0.6012154,0.6686718,0.7692226,0.7702435,0.693655
0.583804,0.6077721,0.3851539,0.9092554,0.8519233,0.5331517,0.6744787,0.5279362,0.6434881,0.5149498,0.5026833,0.2403592,0.631601,0.7633146,0.748029,0.3894406,0.5896088,0.5517777,0.5464751,0.6901249,0.28498,0.587409,0.4256733,0.6947417,0.4098844,0.3094365
0.502523,0.5795189,0.5388882,0.8452631,0.5635352,0.03072491,0.5412263,0.8439369,0.4912318,0.210453,0.5322574,0.434063,0.7700189,0.677316,0.665203,0.2875321,0.7883525,0.5805914,0.6633437,0.6510852,0.3333296,0.7335522,0.2992145,0.5344321,0.3118242,0.1916518
0.5109625,0.5727193,0.4507927,0.9651045,0.1171874,0.5564081,0.2529485,0.5149501,0.4004825,0.8053303,0.1981381,0.6627803,0.6520898,0.3232164,0.6867601,0.3944708,0.7560298,0.3691541,0.2484782,0.3457904,0.3401863,0.6733674,0.2040352,0.6835635,0.5094247,0.8395215
0.4923234,0.4711911,0.5241701,0.0411884,0.1612012,0.7305167,0.7761133,0.7069129,0.4977998,0.5636618,0.2813695,0.6323567,0.2736223,0.6263209,0.740666,0.6207925,0.5015323,0.5578897,0.4239488,0.7098597,0.3386705,0.805363,0.6849898,0.3158898,0.520076,0.3573253
0.4340451,0.5095024,0.3964811,0.2388406,0.5494578,0.1469152,0.628697,0.6547677,0.2809482,0.4751555,0.3174019,0.6406407,0.5014613,0.6832891,0.3176698,0.3535702,0.3660757,0.4298068,0.5043107,0.381598,0.5090668,0.7646713,0.4249687,0.7082452,0.5575416,0.4531687
0.5434904,0.5074882,0.3924793,0.9441389,0.3977857,0.2549489,0.1575163,0.5323431,0.5301154,0.4085243,0.563288,0.7080292,0.3177911,0.6149413,0.2377702,0.4388388,0.3587042,0.6822011,0.6160461,0.2194958,0.5896752,0.4052396,0.4359607,0.4167314,0.6360071,0.3731845
0.5278167,0.5695829,0.5253838,0.008074418,0.8777512,0.7465023,0.2901898,0.2660346,0.7269666,0.3855386,0.4001913,0.6765016,0.2803119,0.7140958,0.5344122,0.6263987,0.5895482,0.2129754,0.3350585,0.7577513,0.7150316,0.5078885,0.7278994,0.5056561,0.4012882,0.5666209
0.5354587,0.6085972,0.4967926,0.9389575,0.09777465,0.09985363,0.423726,0.3266049,0.5223706,0.5068859,0.5380851,0.5951816,0.6450471,0.3739929,0.7174752,0.4444109,0.4734821,0.4371358,0.7265382,0.3944088,0.5374312,0.3841861,0.4386808,0.7517145,0.7020973,0.7538608
0.4473079,0.5008425,0.4110505,0.2068285,0.2693043,0.7778708,0.2514544,0.6955722,0.6347845,0.4202757,0.3062662,0.6392673,0.484538,0.5090248,0.4115776,0.5603696,0.5708812,0.4768077,0.3225706,0.7882442,0.385109,0.5063452,0.2932729,0.6674542,0.2116142,0.31371
0.5729639,0.5931183,0.5348628,0.951838,0.8072369,0.4728922,0.4235152,0.5059883,0.7433881,0.2346501,0.5209017,0.5516753,0.3539351,0.2037677,0.7004511,0.5270509,0.4922794,0.7430425,0.2884836,0.4662015,0.5070222,0.7834231,0.1989789,0.4942638,0.4946871,0.6538196
0.5048631,0.5379643,0.5877929,0.1174693,0.740853,0.02259823,0.2632031,0.4549768,0.279666,0.4367388,0.300808,0.6701531,0.4621564,0.6431262,0.3286511,0.5852471,0.592326,0.4431114,0.1879139,0.4993369,0.4251869,0.6172648,0.3497466,0.5768464,0.4687492,0.6485571
0.4559796,0.4948173,0.4955867,0.08546185,0.06826933,0.7651824,0.8133209,0.6173066,0.3434561,0.3317927,0.6986805,0.2799507,0.6634264,0.317461,0.7184535,0.1947586,0.3109617,0.809828,0.1895046,0.2333303,0.5478238,0.5850171,0.48483,0.739239,0.2206283,0.5441713
0.4873539,0.5880744,0.5238878,0.932575,0.1261436,0.08575063,0.2683682,0.7826608,0.3979681,0.7054744,0.2527816,0.5555208,0.6657758,0.7778595,0.3578793,0.5534726,0.3007709,0.6307195,0.7702325,0.6510078,0.7383369,0.3176296,0.2545376,0.5475377,0.4314442,0.6380376
0.4841611,0.4837914,0.4964239,0.06880339,0.9802658,0.9556267,0.2160986,0.3178515,0.6117502,0.7042639,0.5598785,0.6193281,0.4609322,0.5842122,0.3282865,0.7165716,0.2858204,0.3180233,0.5155908,0.6189349,0.6021288,0.5089198,0.2025245,0.78407,0.4751138,0.3868629
0.5549325,0.6499546,0.5284607,0.05530084,0.7000135,0.2255153,0.2594359,0.5363469,0.7549776,0.2717237,0.7494404,0.2630923,0.4202494,0.6095261,0.1994463,0.6083567,0.3665461,0.3603935,0.7054173,0.7013794,0.2551095,0.30651,0.2266852,0.6145856,0.2917935,0.5223964
0.395803,0.5063151,0.6096189,0.07832977,0.1324167,0.9673492,0.6405704,0.3251441,0.6753877,0.3911844,0.7020501,0.3177638,0.6041939,0.3071122,0.4439961,0.4055024,0.3485818,0.2382467,0.2743168,0.3887157,0.5475965,0.6032721,0.2670106,0.3365788,0.7107171,0.2442735
0.4738015,0.4972008,0.5455243,0.003935548,0.5177082,0.8230502,0.6303362,0.5417342,0.5885443,0.7490789,0.8239375,0.2061587,0.5556134,0.6401772,0.7387952,0.3833461,0.4503463,0.3076194,0.2078094,0.6076689,0.612088,0.5261938,0.1871548,0.7867483,0.326636,0.1824157
0.3994252,0.5110172,0.4914981,0.05836131,0.03198778,0.02352905,0.2151436,0.5414891,0.2822612,0.2292315,0.525787,0.5681933,0.7459953,0.6603112,0.3803896,0.4260262,0.7199926,0.231731,0.6468279,0.7064174,0.4258589,0.2794363,0.6286805,0.2192498,0.2321025,0.5914767
0.3839978,0.5200457,0.4973534,0.8626101,0.635596,0.3883947,0.3987601,0.7346115,0.5347267,0.45459,0.5916378,0.4814285,0.3875816,0.5696209,0.571772,0.5324371,0.3007478,0.8220644,0.2145077,0.5468962,0.2293592,0.5363426,0.2666452,0.6728578,0.6431559,0.4633079
0.4924857,0.4572135,0.5892294,0.08788158,0.4638872,0.3116451,0.5323724,0.4539545,0.6263022,0.7525359,0.4375287,0.5301244,0.4589144,0.5262395,0.3975736,0.7061251,0.4464224,0.3956168,0.6071014,0.6213994,0.2607318,0.6836843,0.341474,0.7704313,0.3233961,0.4861755
0.4564543,0.5127161,0.5237358,0.01750621,0.912983,0.8306351,0.6363975,0.5772572,0.3905909,0.3122348,0.5164281,0.7829339,0.2557985,0.7823429,0.3976607,0.2607289,0.6255115,0.4508972,0.3743756,0.5586438,0.3711726,0.7258329,0.1943613,0.4460575,0.4148814,0.3957686
0.4251983,0.6280788,0.5881944,0.1301528,0.4665276,0.3665108,0.3464236,0.417245,0.3270579,0.7039741,0.7177806,0.750239,0.5597667,0.4659296,0.3797046,0.6141751,0.2440383,0.3073949,0.4221642,0.5075652,0.6281562,0.2700811,0.6088338,0.3825734,0.4368948,0.7380293
0.4576803,0.4246745,0.3816445,0.1436602,0.5028081,0.2511729,0.2359859,0.2788205,0.6287738,0.2658795,0.5529252,0.2021037,0.3279526,0.3923307,0.6156155,0.4553837,0.4942855,0.6934382,0.3144952,0.6985656,0.7989534,0.3159226,0.5949145,0.5833617,0.1698892,0.7073894
